"i1","j1","fq","pval","fdr","bon","ibp","jbp","rawc"
4,97,0.0276807778762357,1,1,1,230820000,231285000,8.828717
4,98,0.023934597712822,1,1,1,230820000,231290000,3.843762
4,99,0.0270905997495448,1,1,1,230820000,231295000,8.176696
4,100,0.0260626287192402,1,1,1,230820000,231300000,7.1191297
4,101,0.0261640592292231,1,1,1,230820000,231305000,7.2240844
4,102,0.0231263450295756,1,1,1,230820000,231310000,2.285338
4,103,0.0233400856612429,1,1,1,230820000,231315000,2.603711
4,104,0.0273220599209912,1,1,1,230820000,231320000,8.481647
4,105,0.0234800163741876,1,1,1,230820000,231325000,3.0704105
4,106,0.0265073962119484,1,1,1,230820000,231330000,7.506673
4,107,0.0316323887490495,1,1,1,230820000,231335000,11.951265
4,108,0.0236045742261933,1,1,1,230820000,231340000,3.2972217
4,109,0.0257709157128814,1,1,1,230820000,231345000,6.6798625
4,110,0.0278066960309718,1,1,1,230820000,231350000,9.060555
4,111,0.0283258517716925,1,1,1,230820000,231355000,9.624565
4,112,0.0307921161738668,1,1,1,230820000,231360000,11.408679
4,113,0.0256535146017973,1,1,1,230820000,231365000,6.514907
4,114,0.0244895704494801,1,1,1,230820000,231370000,4.9428706
4,115,0.0270847743866418,1,1,1,230820000,231375000,8.1687
4,116,0.0305954676681484,1,1,1,230820000,231380000,11.276201
4,117,0.0277571320796492,1,1,1,230820000,231385000,8.975234
4,118,0.0267549837286761,1,1,1,230820000,231390000,7.7980356
4,119,0.0269546010815446,1,1,1,230820000,231395000,8.012891
4,120,0.0305413751859171,1,1,1,230820000,231400000,11.250746
4,121,0.0294550043592428,1,1,1,230820000,231405000,10.550214
4,122,0.0297149592820918,1,1,1,230820000,231410000,10.679275
4,123,0.0259030359601933,1,1,1,230820000,231415000,6.8593926
4,124,0.0241754531283871,1,1,1,230820000,231420000,4.2536693
4,125,0.0362660567482609,1,1,1,230820000,231425000,14.5202465
4,126,0.0250829216065332,1,1,1,230820000,231430000,5.725348
4,127,0.0255793659465151,1,1,1,230820000,231435000,6.3932934
4,128,0.0241540042166053,1,1,1,230820000,231440000,4.126871
4,129,0.0244576867463301,1,1,1,230820000,231445000,4.868082
4,130,0.0256950602248923,1,1,1,230820000,231450000,6.5606475
4,131,0.0270584504118897,1,1,1,230820000,231455000,8.132129
4,132,0.0252855352707058,1,1,1,230820000,231460000,6.0004497
4,133,0.0260285035517104,1,1,1,230820000,231465000,7.0178056
4,134,0.0262164762051679,1,1,1,230820000,231470000,7.2558365
4,135,0.0276427240517599,1,1,1,230820000,231475000,8.784402
4,136,0.0244138415424173,1,1,1,230820000,231480000,4.760185
4,137,0.0261577786159427,1,1,1,230820000,231485000,7.2177863
4,138,0.0386196048944253,1,1,1,230820000,231490000,16.04824
4,139,0.0245277253576346,1,1,1,230820000,231495000,5.021597
4,140,0.0266682142916836,1,1,1,230820000,231500000,7.6810565
4,141,0.0259452314237179,1,1,1,230820000,231505000,6.9400883
4,142,0.0259996491257592,1,1,1,230820000,231510000,6.9889307
4,143,0.029341475293747,1,1,1,230820000,231515000,10.486539
4,144,0.0305792061523627,1,1,1,230820000,231520000,11.270503
4,145,0.0307178119322299,1,1,1,230820000,231525000,11.364851
4,146,0.0255781485235052,1,1,1,230820000,231530000,6.3872523
4,147,0.0271647609260347,1,1,1,230820000,231535000,8.282951
4,148,0.0274967617054224,1,1,1,230820000,231540000,8.645978
4,149,0.0291101641137592,1,1,1,230820000,231545000,10.318275
4,150,0.0289474780488125,1,1,1,230820000,231550000,10.189325
4,151,0.0311135322386344,1,1,1,230820000,231555000,11.649095
4,152,0.0383541175347779,1,1,1,230820000,231560000,15.857706
4,153,0.0268561468156943,1,1,1,230820000,231565000,7.8570404
4,154,0.0296232916466423,1,1,1,230820000,231570000,10.643117
4,155,0.0242132612292188,1,1,1,230820000,231575000,4.415052
4,156,0.0317227461136248,1,1,1,230820000,231580000,11.99823
4,157,0.0280729532569755,1,1,1,230820000,231585000,9.340379
4,158,0.0379473979599862,1,1,1,230820000,231590000,15.611313
4,159,0.0274075417580515,1,1,1,230820000,231595000,8.568133
4,160,0.0296345209052863,1,1,1,230820000,231600000,10.646882
4,161,0.0267455290332958,1,1,1,230820000,231605000,7.778218
4,162,0.0321812018497104,1,1,1,230820000,231610000,12.26216
4,163,0.0258552234808961,1,1,1,230820000,231615000,6.7892346
4,164,0.030294138604586,1,1,1,230820000,231620000,11.108911
4,165,0.0310322561333408,1,1,1,230820000,231625000,11.554668
4,166,0.0298465779644451,1,1,1,230820000,231630000,10.791831
4,167,0.0258335706003272,1,1,1,230820000,231635000,6.7459393
4,168,0.0324044250277607,1,1,1,230820000,231640000,12.418711
4,169,0.0320538056783588,1,1,1,230820000,231645000,12.1707945
4,170,0.0267230738217631,1,1,1,230820000,231650000,7.7379436
4,171,0.0280851309884289,1,1,1,230820000,231655000,9.364142
4,172,0.0262403875205018,1,1,1,230820000,231660000,7.291484
4,173,0.0324299539933075,1,1,1,230820000,231665000,12.439262
4,174,0.0342504799910474,1,1,1,230820000,231670000,13.35894
4,175,0.0300371458888024,1,1,1,230820000,231675000,10.927007
4,176,0.0335771285687226,1,1,1,230820000,231680000,12.956478
4,177,0.0333191672301992,1,1,1,230820000,231685000,12.848516
5,5,1,1,1,1,230825000,230825000,1185.8438
5,6,1,1,1,1,230825000,230830000,407.3022
5,9,0.579553079956103,1,1,1,230825000,230845000,105.79775
5,12,0.208658869308431,1,1,1,230825000,230860000,69.35847
5,13,0.143978399417513,1,1,1,230825000,230865000,58.69622
5,14,0.12980684270113,1,1,1,230825000,230870000,55.883255
5,15,0.0508947529605125,1,1,1,230825000,230875000,27.143162
5,16,0.0733173547307691,1,1,1,230825000,230880000,41.91873
5,17,0.0766210426789,1,1,1,230825000,230885000,43.178368
5,18,0.0823231617956977,1,1,1,230825000,230890000,44.72754
5,19,0.0591097935633092,1,1,1,230825000,230895000,35.815697
5,20,0.0696492787362011,1,1,1,230825000,230900000,40.884518
5,21,0.0623852333523749,1,1,1,230825000,230905000,38.009193
5,80,0.0231900562306812,1,1,1,230825000,231200000,2.5038812
5,83,0.0247149509047881,1,1,1,230825000,231215000,5.3815427
5,91,0.0278696433530245,1,1,1,230825000,231255000,9.128112
5,92,0.027627982423483,1,1,1,230825000,231260000,8.765308
5,93,0.0289558556725818,1,1,1,230825000,231265000,10.195927
5,94,0.0291997926689345,1,1,1,230825000,231270000,10.4013195
5,95,0.0287571146308609,1,1,1,230825000,231275000,10.059562
5,96,0.0277297696646814,1,1,1,230825000,231280000,8.917233
5,97,0.0277857333542985,1,1,1,230825000,231285000,9.03333
5,98,0.0235523650689735,1,1,1,230825000,231290000,3.27737
5,99,0.027572812977026,1,1,1,230825000,231295000,8.714789
5,100,0.0246739967608181,1,1,1,230825000,231300000,5.3113384
5,101,0.0310101240691643,1,1,1,230825000,231305000,11.549232
5,102,0.0256373692629074,1,1,1,230825000,231310000,6.4952846
5,103,0.0238374421532577,1,1,1,230825000,231315000,3.700075
5,104,0.0237671617635414,1,1,1,230825000,231320000,3.615923
5,105,0.028519358469562,1,1,1,230825000,231325000,9.817405
5,106,0.0278139000554115,1,1,1,230825000,231330000,9.067429
5,107,0.0264149287075222,1,1,1,230825000,231335000,7.411058
5,108,0.0244760107162427,1,1,1,230825000,231340000,4.9198875
5,109,0.0260648419943149,1,1,1,230825000,231345000,7.1194515
5,110,0.0282317996830814,1,1,1,230825000,231350000,9.508247
5,111,0.0246394379441784,1,1,1,230825000,231355000,5.2755117
5,112,0.0276855384509289,1,1,1,230825000,231360000,8.8432455
5,113,0.0293426449375683,1,1,1,230825000,231365000,10.492612
5,114,0.0249468049886781,1,1,1,230825000,231370000,5.619362
5,115,0.0285765229757072,1,1,1,230825000,231375000,9.867103
5,116,0.0266814779856539,1,1,1,230825000,231380000,7.6916904
5,117,0.025085581329907,1,1,1,230825000,231385000,5.7395263
5,118,0.0269295105070431,1,1,1,230825000,231390000,7.978761
5,119,0.0272499448040541,1,1,1,230825000,231395000,8.350422
5,120,0.0278057392746526,1,1,1,230825000,231400000,9.05997
5,121,0.0272531586030047,1,1,1,230825000,231405000,8.35306
5,122,0.0254921435911904,1,1,1,230825000,231410000,6.303909
5,123,0.0260972353976829,1,1,1,230825000,231415000,7.148334
5,124,0.027079473299312,1,1,1,230825000,231420000,8.160472
5,125,0.0351250350203306,1,1,1,230825000,231425000,13.837183
5,126,0.026293875373581,1,1,1,230825000,231430000,7.322547
5,127,0.0256649492789887,1,1,1,230825000,231435000,6.541463
5,128,0.032709419838324,1,1,1,230825000,231440000,12.567007
5,129,0.025831828420724,1,1,1,230825000,231445000,6.7449737
5,130,0.0276469554722311,1,1,1,230825000,231450000,8.790435
5,131,0.0264114666685977,1,1,1,230825000,231455000,7.3960867
5,132,0.0258975128016667,1,1,1,230825000,231460000,6.821683
5,133,0.0286853784051186,1,1,1,230825000,231465000,9.972846
5,134,0.0269778852528083,1,1,1,230825000,231470000,8.042663
5,135,0.0305085477224167,1,1,1,230825000,231475000,11.234983
5,136,0.0320684766290887,1,1,1,230825000,231480000,12.176265
5,137,0.0285448794338279,1,1,1,230825000,231485000,9.846752
5,138,0.0348527197190171,1,1,1,230825000,231490000,13.6834755
5,139,0.0268529624676856,1,1,1,230825000,231495000,7.8496866
5,140,0.0252943974959788,1,1,1,230825000,231500000,6.003457
5,141,0.0305267479980783,1,1,1,230825000,231505000,11.24314
5,142,0.0277374409315463,1,1,1,230825000,231510000,8.938631
5,143,0.0252351563427049,1,1,1,230825000,231515000,5.9608736
5,144,0.0260429780836075,1,1,1,230825000,231520000,7.0471535
5,145,0.025977192107502,1,1,1,230825000,231525000,6.976944
5,146,0.0270873453984152,1,1,1,230825000,231530000,8.169103
5,147,0.0266475711529632,1,1,1,230825000,231535000,7.650965
5,148,0.031378370254589,1,1,1,230825000,231540000,11.795141
5,149,0.0286840937884952,1,1,1,230825000,231545000,9.970886
5,150,0.0286458778306104,1,1,1,230825000,231550000,9.92902
5,151,0.024504508449483,1,1,1,230825000,231555000,4.9662795
5,152,0.0273135275986286,1,1,1,230825000,231560000,8.450636
5,153,0.0332728329163245,1,1,1,230825000,231565000,12.840282
5,154,0.0268561798935661,1,1,1,230825000,231570000,7.864841
5,155,0.0283707397797001,1,1,1,230825000,231575000,9.680088
5,156,0.032554079251789,1,1,1,230825000,231580000,12.503637
5,157,0.0311075480340534,1,1,1,230825000,231585000,11.639753
5,158,0.0233558632025495,1,1,1,230825000,231590000,2.8023014
5,159,0.0262589975287945,1,1,1,230825000,231595000,7.3055882
5,160,0.03094051768397,1,1,1,230825000,231600000,11.498834
5,161,0.0291018594708655,1,1,1,230825000,231605000,10.316554
5,162,0.0395215884664415,1,1,1,230825000,231610000,16.72846
5,163,0.0395124316565849,1,1,1,230825000,231615000,16.72325
5,164,0.0314524382636583,1,1,1,230825000,231620000,11.839967
5,165,0.0279342722940743,1,1,1,230825000,231625000,9.195245
5,166,0.0293859251144446,1,1,1,230825000,231630000,10.516133
5,167,0.0360522397050867,1,1,1,230825000,231635000,14.379753
5,168,0.0329833639432015,1,1,1,230825000,231640000,12.706524
5,169,0.0327635264339694,1,1,1,230825000,231645000,12.60111
5,170,0.0279674765233265,1,1,1,230825000,231650000,9.236823
5,171,0.0288927416469253,1,1,1,230825000,231655000,10.16184
5,172,0.0277129552004387,1,1,1,230825000,231660000,8.881512
5,173,0.0363919436565063,1,1,1,230825000,231665000,14.583653
5,174,0.039347240453333,1,1,1,230825000,231670000,16.567932
5,175,0.029204729400366,1,1,1,230825000,231675000,10.412976
5,176,0.0282952278163414,1,1,1,230825000,231680000,9.574323
5,177,0.0309489314404973,1,1,1,230825000,231685000,11.503004
6,6,1,1,1,1,230830000,230830000,1306.9459
6,7,1,1,1,1,230830000,230835000,388.11884
6,10,0.612356777875784,1,1,1,230830000,230850000,120.59712
6,11,0.283501476886962,1,1,1,230830000,230855000,78.580444
6,12,0.34022308920585,1,1,1,230830000,230860000,83.880615
6,13,0.17323530390032,1,1,1,230830000,230865000,64.566986
6,14,0.115403998564755,1,1,1,230830000,230870000,53.155106
6,16,0.0820600695488885,1,1,1,230830000,230880000,44.675495
6,17,0.0935215956826258,1,1,1,230830000,230885000,47.731407
6,18,0.0730636317075061,1,1,1,230830000,230890000,41.837173
6,19,0.0571058100063323,1,1,1,230830000,230895000,34.466896
6,21,0.0640958090218539,1,1,1,230830000,230905000,38.78507
6,96,0.0253123424309199,1,1,1,230830000,231280000,6.0661726
6,97,0.0230619639823512,1,1,1,230830000,231285000,2.0483835
6,98,0.0310656113722703,1,1,1,230830000,231290000,11.593471
6,99,0.0282076454849469,1,1,1,230830000,231295000,9.485528
6,100,0.0261673451821574,1,1,1,230830000,231300000,7.2263436
6,101,0.0281557761069887,1,1,1,230830000,231305000,9.427987
6,102,0.024643767034635,1,1,1,230830000,231310000,5.3022976
6,103,0.0245323482821745,1,1,1,230830000,231315000,5.0341387
6,104,0.0276947935009055,1,1,1,230830000,231320000,8.855362
6,105,0.0297196951335714,1,1,1,230830000,231325000,10.685659
6,106,0.0299580208777111,1,1,1,230830000,231330000,10.885319
6,107,0.0245436483533133,1,1,1,230830000,231335000,5.0415587
6,108,0.0274479182074435,1,1,1,230830000,231340000,8.6062565
6,109,0.0296451870606988,1,1,1,230830000,231345000,10.65501
6,110,0.0250450310168664,1,1,1,230830000,231350000,5.659697
6,111,0.0261427381859221,1,1,1,230830000,231355000,7.1775994
6,112,0.0261615543358711,1,1,1,230830000,231360000,7.219009
6,113,0.0287815061435538,1,1,1,230830000,231365000,10.076984
6,114,0.0257731643850818,1,1,1,230830000,231370000,6.689747
6,115,0.0301814230945395,1,1,1,230830000,231375000,11.055628
6,116,0.0268526513159992,1,1,1,230830000,231380000,7.8486996
6,117,0.0259502742924376,1,1,1,230830000,231385000,6.9412575
6,118,0.0270666003354623,1,1,1,230830000,231390000,8.14163
6,119,0.0261699867136013,1,1,1,230830000,231395000,7.2298355
6,120,0.0238184329526918,1,1,1,230830000,231400000,3.6254547
6,121,0.0237646028365772,1,1,1,230830000,231405000,3.496849
6,122,0.0257611673074954,1,1,1,230830000,231410000,6.6708336
6,123,0.0323258791072175,1,1,1,230830000,231415000,12.378124
6,124,0.0274810142300222,1,1,1,230830000,231420000,8.635459
6,125,0.0233591281709338,1,1,1,230830000,231425000,2.9725556
6,126,0.0278748924909146,1,1,1,230830000,231430000,9.13247
6,127,0.0242717787727274,1,1,1,230830000,231435000,4.449995
6,128,0.0241218392392975,1,1,1,230830000,231440000,4.1035314
6,129,0.0250134383409753,1,1,1,230830000,231445000,5.647309
6,130,0.0285027419906149,1,1,1,230830000,231450000,9.7853155
6,131,0.0254724751969135,1,1,1,230830000,231455000,6.289218
6,132,0.0389131295294176,1,1,1,230830000,231460000,16.242176
6,133,0.0258515007075125,1,1,1,230830000,231465000,6.78428
6,134,0.0258254530773822,1,1,1,230830000,231470000,6.7338142
6,135,0.0271564959000721,1,1,1,230830000,231475000,8.279788
6,136,0.0357136146643717,1,1,1,230830000,231480000,14.199791
6,137,0.039552952685168,1,1,1,230830000,231485000,16.746254
6,138,0.0354128680239293,1,1,1,230830000,231490000,13.962794
6,139,0.0275963230996304,1,1,1,230830000,231495000,8.738095
6,140,0.0328369126985919,1,1,1,230830000,231500000,12.623282
6,141,0.0374782805363571,1,1,1,230830000,231505000,15.296859
6,142,0.028425036951298,1,1,1,230830000,231510000,9.729167
6,143,0.0288694927289087,1,1,1,230830000,231515000,10.137587
6,144,0.0283062266850402,1,1,1,230830000,231520000,9.588008
6,145,0.0251082537853787,1,1,1,230830000,231525000,5.8009624
6,146,0.0357191145757981,1,1,1,230830000,231530000,14.20183
6,147,0.0304845799221799,1,1,1,230830000,231535000,11.210257
6,148,0.0269597236288762,1,1,1,230830000,231540000,8.023942
6,149,0.0291581345166008,1,1,1,230830000,231545000,10.3739195
6,150,0.0314090502687354,1,1,1,230830000,231550000,11.820315
6,151,0.0283472619488515,1,1,1,230830000,231555000,9.652678
6,152,0.0328786949025373,1,1,1,230830000,231560000,12.647268
6,153,0.0265866520576169,1,1,1,230830000,231565000,7.595588
6,154,0.0322698674207113,1,1,1,230830000,231570000,12.3467455
6,155,0.0262741052607648,1,1,1,230830000,231575000,7.316804
6,156,0.0352997043715778,1,1,1,230830000,231580000,13.91877
6,157,0.0383118777471199,1,1,1,230830000,231585000,15.836471
6,158,0.0293385861410904,1,1,1,230830000,231590000,10.484849
6,159,0.0298911411663393,1,1,1,230830000,231595000,10.843224
6,160,0.0309889714350959,1,1,1,230830000,231600000,11.527706
6,161,0.026958627294494,1,1,1,230830000,231605000,8.02068
6,162,0.0341192972039567,1,1,1,230830000,231610000,13.276616
6,163,0.028327414592443,1,1,1,230830000,231615000,9.626195
6,164,0.0334116358450539,1,1,1,230830000,231620000,12.887097
6,165,0.032574656132174,1,1,1,230830000,231625000,12.510593
6,166,0.0398691187797129,1,1,1,230830000,231630000,16.990429
6,167,0.0276554342803169,1,1,1,230830000,231635000,8.803971
6,168,0.0298537787229965,1,1,1,230830000,231640000,10.804916
6,169,0.0270105384638203,1,1,1,230830000,231645000,8.067975
6,170,0.0285854719127034,1,1,1,230830000,231650000,9.8742
6,171,0.0268955370130081,1,1,1,230830000,231655000,7.900398
6,172,0.0380768930176599,1,1,1,230830000,231660000,15.708868
6,173,0.0328513005835775,1,1,1,230830000,231665000,12.626597
6,174,0.0305835654301966,1,1,1,230830000,231670000,11.270754
6,175,0.0271084484719511,1,1,1,230830000,231675000,8.2021675
6,176,0.0277845435037052,1,1,1,230830000,231680000,9.018242
6,177,0.027101927850746,1,1,1,230830000,231685000,8.197838
7,7,1,1,1,1,230835000,230835000,1154.6555
7,8,1,1,1,1,230835000,230840000,420.6791
7,13,0.153225185209455,1,1,1,230835000,230865000,61.14727
7,14,0.171582516220656,1,1,1,230835000,230870000,64.41417
7,15,0.0983980971475806,1,1,1,230835000,230875000,49.031094
7,16,0.0915874430401373,1,1,1,230835000,230880000,47.15989
7,17,0.0870379682835746,1,1,1,230835000,230885000,46.18238
7,18,0.068592008600231,1,1,1,230835000,230890000,40.530544
7,19,0.055704406769978,1,1,1,230835000,230895000,33.22057
7,20,0.0746792713883148,1,1,1,230835000,230900000,42.403824
7,23,0.05816306792382,1,1,1,230835000,230915000,35.180485
7,96,0.028377923317275,1,1,1,230835000,231280000,9.689015
7,97,0.0280337386936903,1,1,1,230835000,231285000,9.303954
7,98,0.029535109079873,1,1,1,230835000,231290000,10.5940485
7,99,0.0271680439175925,1,1,1,230835000,231295000,8.2854185
7,100,0.0256286691725779,1,1,1,230835000,231300000,6.492411
7,101,0.0269853815865118,1,1,1,230835000,231305000,8.052155
7,102,0.0258600470197494,1,1,1,230835000,231310000,6.7927938
7,103,0.0260397207310537,1,1,1,230835000,231315000,7.0355506
7,104,0.0253929106917439,1,1,1,230835000,231320000,6.1879845
7,105,0.0280679474269994,1,1,1,230835000,231325000,9.33371
7,106,0.0270404784711677,1,1,1,230835000,231330000,8.1135845
7,107,0.0230277085749397,1,1,1,230835000,231335000,1.7614802
7,108,0.0252951053665411,1,1,1,230835000,231340000,6.013914
7,109,0.0253386272787463,1,1,1,230835000,231345000,6.091814
7,110,0.0254096769920055,1,1,1,230835000,231350000,6.2148514
7,111,0.0267570894060133,1,1,1,230835000,231355000,7.802031
7,112,0.0279731812429421,1,1,1,230835000,231360000,9.248301
7,113,0.0303593147023727,1,1,1,230835000,231365000,11.149256
7,114,0.0307156628862225,1,1,1,230835000,231370000,11.352813
7,115,0.0267148452315601,1,1,1,230835000,231375000,7.725495
7,116,0.0243470209670595,1,1,1,230835000,231380000,4.5704546
7,117,0.0278384286754176,1,1,1,230835000,231385000,9.094574
7,118,0.0271210299999076,1,1,1,230835000,231390000,8.217792
7,119,0.0261538464638966,1,1,1,230835000,231395000,7.2172756
7,120,0.0265975012029504,1,1,1,230835000,231400000,7.6002283
7,121,0.0248252082401199,1,1,1,230835000,231405000,5.497969
7,122,0.0328957777345877,1,1,1,230835000,231410000,12.652565
7,123,0.0264173195752459,1,1,1,230835000,231415000,7.4139724
7,124,0.025908630554479,1,1,1,230835000,231420000,6.896366
7,125,0.0271792411405515,1,1,1,230835000,231425000,8.308697
7,126,0.0265568845399452,1,1,1,230835000,231430000,7.5419183
7,127,0.0307854474186671,1,1,1,230835000,231435000,11.401813
7,128,0.0334506056318097,1,1,1,230835000,231440000,12.903668
7,129,0.027711775503777,1,1,1,230835000,231445000,8.87906
7,130,0.0238938135275065,1,1,1,230835000,231450000,3.7987895
7,131,0.0288395565963117,1,1,1,230835000,231455000,10.10805
7,132,0.0270378676224944,1,1,1,230835000,231460000,8.10698
7,133,0.0265846546760794,1,1,1,230835000,231465000,7.585193
7,134,0.0322840431679759,1,1,1,230835000,231470000,12.351889
7,135,0.0371717200757272,1,1,1,230835000,231475000,15.132047
7,136,0.0293097839001756,1,1,1,230835000,231480000,10.473841
7,137,0.0364778893779024,1,1,1,230835000,231485000,14.627517
7,138,0.0379396747298968,1,1,1,230835000,231490000,15.611162
7,139,0.028925412148128,1,1,1,230835000,231495000,10.176735
7,140,0.0291608951648995,1,1,1,230835000,231500000,10.377584
7,141,0.0335301395686963,1,1,1,230835000,231505000,12.939557
7,142,0.0263745813261101,1,1,1,230835000,231510000,7.3651342
7,143,0.0255550757833653,1,1,1,230835000,231515000,6.3755846
7,144,0.0300792322644,1,1,1,230835000,231520000,10.963548
7,145,0.0260247079078689,1,1,1,230835000,231525000,7.0017066
7,146,0.0263245058395631,1,1,1,230835000,231530000,7.335139
7,147,0.0295892000635108,1,1,1,230835000,231535000,10.631243
7,148,0.0249171070721377,1,1,1,230835000,231540000,5.607002
7,149,0.0332186014194927,1,1,1,230835000,231545000,12.82538
7,150,0.0304824005059234,1,1,1,230835000,231550000,11.209792
7,151,0.0356471352024301,1,1,1,230835000,231555000,14.164785
7,152,0.0276841961613731,1,1,1,230835000,231560000,8.8377075
7,153,0.0282791638118926,1,1,1,230835000,231565000,9.553815
7,154,0.0309508453579035,1,1,1,230835000,231570000,11.50361
7,155,0.0261103396701985,1,1,1,230835000,231575000,7.1580114
7,156,0.0252268726747332,1,1,1,230835000,231580000,5.9437966
7,157,0.0301947227502606,1,1,1,230835000,231585000,11.066272
7,158,0.0287010702834465,1,1,1,230835000,231590000,9.990878
7,159,0.0362708541566751,1,1,1,230835000,231595000,14.522718
7,160,0.0318880297258192,1,1,1,230835000,231600000,12.083064
7,161,0.0304778299981531,1,1,1,230835000,231605000,11.209446
7,162,0.0363781809475745,1,1,1,230835000,231610000,14.578907
7,163,0.0384426810763094,1,1,1,230835000,231615000,15.899308
7,164,0.0282930534393647,1,1,1,230835000,231620000,9.568129
7,165,0.0325259227221722,1,1,1,230835000,231625000,12.48886
7,166,0.0305337838104259,1,1,1,230835000,231630000,11.247764
7,167,0.0360055595586128,1,1,1,230835000,231635000,14.354838
7,168,0.0318755640896622,1,1,1,230835000,231640000,12.080483
7,169,0.0295048076584108,1,1,1,230835000,231645000,10.570821
7,170,0.0370724603169112,1,1,1,230835000,231650000,15.054398
7,171,0.0393271752523295,1,1,1,230835000,231655000,16.562014
7,172,0.0345324187431836,1,1,1,230835000,231660000,13.5102825
7,173,0.0281925690590608,1,1,1,230835000,231665000,9.453497
7,174,0.0358403073590983,1,1,1,230835000,231670000,14.274927
7,175,0.0308786034558885,1,1,1,230835000,231675000,11.463085
7,176,0.0304666738684388,1,1,1,230835000,231680000,11.203205
7,177,0.0286024383321051,1,1,1,230835000,231685000,9.8947115
8,8,1,1,1,1,230840000,230840000,1039.672
8,9,1,1,1,1,230840000,230845000,432.67233
8,13,0.284113733938178,1,1,1,230840000,230865000,78.86337
8,14,0.179002627303288,1,1,1,230840000,230870000,65.235146
8,15,0.0765924902088803,1,1,1,230840000,230875000,43.168667
8,16,0.187630974701067,1,1,1,230840000,230880000,66.66783
8,17,0.0720938806012509,1,1,1,230840000,230885000,41.657143
8,18,0.0934878773243869,1,1,1,230840000,230890000,47.72843
8,19,0.0694883458032256,1,1,1,230840000,230895000,40.861923
8,20,0.0664616986560678,1,1,1,230840000,230900000,39.639698
8,21,0.0813330981762477,1,1,1,230840000,230905000,44.44859
8,22,0.0479341431924244,1,1,1,230840000,230910000,24.167883
8,23,0.0730537773313096,1,1,1,230840000,230915000,41.830235
8,24,0.0555298246493502,1,1,1,230840000,230920000,33.050865
8,25,0.0539115414843339,1,1,1,230840000,230925000,30.646488
8,26,0.0533021277626351,1,1,1,230840000,230930000,29.642431
8,95,0.0281412334267128,1,1,1,230840000,231275000,9.411056
8,97,0.0273137719115521,1,1,1,230840000,231285000,8.450981
8,98,0.0292203982882037,1,1,1,230840000,231290000,10.424703
8,99,0.0291225680785099,1,1,1,230840000,231295000,10.327103
8,100,0.0273538988967511,1,1,1,230840000,231300000,8.518173
8,101,0.0256245251725878,1,1,1,230840000,231305000,6.482815
8,102,0.0284137177971948,1,1,1,230840000,231310000,9.722488
8,103,0.0313180688337952,1,1,1,230840000,231315000,11.769248
8,104,0.0320737573382893,1,1,1,230840000,231320000,12.17814
8,105,0.0310979477273279,1,1,1,230840000,231325000,11.633713
8,106,0.0273271117297095,1,1,1,230840000,231330000,8.4828825
8,107,0.0282690318443753,1,1,1,230840000,231335000,9.533277
8,109,0.0252821318008143,1,1,1,230840000,231345000,5.9944363
8,110,0.0311353022215557,1,1,1,230840000,231350000,11.675058
8,111,0.0276316353422537,1,1,1,230840000,231355000,8.774075
8,112,0.0271534604099727,1,1,1,230840000,231360000,8.273151
8,113,0.0285180787168766,1,1,1,230840000,231365000,9.816189
8,114,0.033927937557802,1,1,1,230840000,231370000,13.142751
8,115,0.0270675587212356,1,1,1,230840000,231375000,8.145003
8,116,0.0247485654580614,1,1,1,230840000,231380000,5.396875
8,117,0.0306907194293957,1,1,1,230840000,231385000,11.3356495
8,118,0.0304482897625899,1,1,1,230840000,231390000,11.196596
8,120,0.0259907589588526,1,1,1,230840000,231400000,6.9801564
8,121,0.0289820782596736,1,1,1,230840000,231405000,10.219048
8,122,0.0313734114575266,1,1,1,230840000,231410000,11.795034
8,123,0.0331007292337576,1,1,1,230840000,231415000,12.7670555
8,124,0.0273251497914211,1,1,1,230840000,231420000,8.482659
8,125,0.0276998721410272,1,1,1,230840000,231425000,8.857205
8,126,0.0326801434859731,1,1,1,230840000,231430000,12.559226
8,127,0.027077889184016,1,1,1,230840000,231435000,8.159676
8,128,0.0291400644871376,1,1,1,230840000,231440000,10.346032
8,129,0.0255009560056784,1,1,1,230840000,231445000,6.3101482
8,130,0.0252796924755557,1,1,1,230840000,231450000,5.9809055
8,131,0.0259163957756708,1,1,1,230840000,231455000,6.919286
8,132,0.0264714771406753,1,1,1,230840000,231460000,7.445564
8,133,0.0277029659224098,1,1,1,230840000,231465000,8.863434
8,134,0.0379604481666517,1,1,1,230840000,231470000,15.627141
8,136,0.0290832612309669,1,1,1,230840000,231480000,10.3064165
8,137,0.0318965908003088,1,1,1,230840000,231485000,12.090705
8,138,0.0309708789478757,1,1,1,230840000,231490000,11.521214
8,139,0.0329486696517955,1,1,1,230840000,231495000,12.684475
8,140,0.0279331108348174,1,1,1,230840000,231500000,9.190529
8,142,0.0295275446807146,1,1,1,230840000,231510000,10.592358
8,143,0.0272557335658345,1,1,1,230840000,231515000,8.364894
8,144,0.0317058820389857,1,1,1,230840000,231520000,11.986995
8,145,0.0266045320908781,1,1,1,230840000,231525000,7.6150246
8,146,0.0301602447121396,1,1,1,230840000,231530000,11.039121
8,147,0.026691500399348,1,1,1,230840000,231535000,7.7083282
8,148,0.0342167305292378,1,1,1,230840000,231540000,13.333653
8,149,0.0309723873505542,1,1,1,230840000,231545000,11.5229435
